date,rebalanced,turnover,SPY,IWD,IWF,IWM,EFA,EEM,VWO,TLT,IEF,LQD,HYG,GLD,SLV,VNQ,DBC,USO
2010-04-30,true,1.1178596897415298,0.047239386251288575,6.711421936700781e-10,0.08576566366189706,3.1718465916636124e-10,3.741307806588565e-10,-2.1690041793977494e-10,-3.3513910929787706e-11,0.08598582254632456,0.29999999993559956,0.22298447978604818,0.17881593587650702,0.05850752008653462,1.7868688056955334e-10,-1.171721074823819e-10,0.020701191777628105,1.0603323454887984e-10
2010-05-28,false,0.0,0.04360542845438496,6.136017457346602e-10,0.07525318065128966,2.895287527619044e-10,3.3570484810623945e-10,-1.9788096039550258e-10,-3.0618642888664907e-11,0.09187116657336312,0.3127097719552061,0.22372578353765188,0.17239313147091412,0.06136998975784422,1.795711419813207e-10,-1.0908481874475269e-10,0.019071546429458297,8.906537598957322e-11
2010-06-30,false,0.0,0.04039141755816291,5.650294958024173e-10,0.06958277600667612,2.607912470386207e-10,3.176967286580454e-10,-1.8896941742345636e-10,-2.960104165765023e-11,0.09520578193618555,0.3175265765452998,0.22582234774719717,0.1717791236109894,0.06154459673457752,1.760001644415507e-10,-1.0085781537918695e-10,0.01814737877405315,8.676911802244598e-11
2010-07-30,false,0.0,0.041966205309603925,5.856443911328672e-10,0.0724744619863313,2.693548603273184e-10,3.465224530432873e-10,-2.0336523088490667e-10,-3.165383615851136e-11,0.091864691257335,0.31366773561178796,0.2265853212146597,0.1777597136307109,0.05694450539488479,1.641910364568136e-10,-1.0645846389353019e-10,0.018737364483176457,8.727462726302716e-11
2010-08-31,false,0.0,0.0391821347718689,5.471308121401042e-10,0.06772747871877476,2.440248233989968e-10,3.236613666461404e-10,-1.9212567705387856e-10,-3.010823131582069e-11,0.09775965370665742,0.31777173781809775,0.22843892392916515,0.17190025504366493,0.058968723842565275,1.734032656030873e-10,-1.0251287864190244e-10,0.018251091125493148,8.023925269255356e-11
2010-09-30,false,0.0,0.04184644218430205,5.785660309209306e-10,0.07334439831627818,2.679313106080268e-10,3.5132365771797035e-10,-2.0980065713543358e-10,-3.2781379840582066e-11,0.09419974311310152,0.31258223121194056,0.22461204546840233,0.17337896827025714,0.06102765491337009,1.9465573187115615e-10,-1.04996244307656e-10,0.01900851539698,8.046972960146816e-11
2010-10-29,false,0.0,0.04311203087915924,5.925770055258386e-10,0.07616123303096436,2.7620975167366813e-10,3.603933116652419e-10,-2.1570530409119124e-10,-3.3712296505915366e-11,0.08872414020952307,0.30965930031112826,0.22340223537043097,0.17673984330070167,0.06229207276850788,2.1132869898818e-10,-1.0980564212000275e-10,0.019909142964990613,8.330836943369278e-11
2010-11-30,false,0.0,0.043627606297367325,5.96144570045433e-10,0.07798662634118678,2.9040066716219554e-10,3.4831541777561374e-10,-2.125475609244931e-10,-3.319944104595571e-11,0.08799533427849589,0.30956787502164357,0.22191187371860652,0.17520323378462777,0.06366704214878059,2.390071628692465e-10,-1.0870525989934288e-10,0.02004040720303693,8.68389174545173e-11
2010-12-31,false,0.0,0.046427577442671765,6.410654309786578e-10,0.08220481214992321,3.143126607127059e-10,3.717713142070977e-10,-2.2517204289002006e-10,-3.533241685994704e-11,0.08445231113231207,0.29894124224265217,0.22013578380531298,0.1808313666352267,0.06553559623925984,2.677609768432531e-10,-1.137045984627376e-10,0.02147130904172063,9.021922634205587e-11
2011-01-31,false,0.0,0.04694115643510114,6.477455933846935e-10,0.08307766000125827,3.0715251738901347e-10,3.7659661972058207e-10,-2.1452129029129929e-10,-3.378716759055843e-11,0.08295524663902376,0.30016831464962707,0.2203796541515855,0.1823412713742416,0.06195550341151449,2.4349760921285363e-10,-1.150178959241038e-10,0.02218119203772001,8.826209984126806e-11
