max_drawdown,cvar_99,sharpe,lambda,var_99,ann_turnover,final_wealth,estimator,policy,alpha,strategy,ann_volatility,var_95,ulcer_index,n_rebalances,cvar_95,ann_return,band,sortino
0.18903994169660487,0.01667180573074693,0.42277579852913216,0.0003,0.011298963055299331,0.40206030277078575,1.9397902530461502,LW,BANDS,0.99,MINCVAR,0.0636661358223773,0.006014605536880187,0.05072477778234947,19,0.009623031393748453,0.04511105351751164,0.05,0.5320867958107831
0.16640740286635466,0.01654398246038842,0.49945644903939984,0.001,0.011419277042389389,0.3230994591154291,2.0858554436306265,LW,BANDS,0.99,MINCVAR,0.06313030424318107,0.005948864061025271,0.041517691969949894,14,0.009570738882478814,0.049725389690018086,0.05,0.630248663482004
0.18468377180086898,0.01697143205220805,0.4597737231854742,0.0003,0.01149989416960858,0.3122149167565108,2.030350803279558,LW,BANDS,0.99,MINCVAR,0.06516770366843827,0.006183683076645832,0.048341919602328046,9,0.009811946009086657,0.04815694985302747,0.1,0.5813646527669419
0.18434673529548892,0.016245523949211173,0.42210069224024743,0.0003,0.011290620492821634,0.44744361588258746,1.926530948579701,LW,BANDS,0.99,MINCVAR,0.0626256542327954,0.006003962564478899,0.04942601552462241,33,0.009463063027520122,0.04462888410960322,0.02,0.5394776308315657
0.17029937241742796,0.015823343768168786,0.457015628453034,0.0,0.010721791300375786,0.3149513779726675,1.9613865432067357,HUBER,BANDS,0.0,MINVAR,0.05980829701716901,0.00563044149557397,0.044227631815880596,41,0.009041557393417582,0.045527878553949123,0.02,0.5718265988799168
0.18182239673527587,0.016357825378871794,0.42365373434139053,0.0,0.011224991641248166,0.7066564761394766,1.93198628354542,LW,MONTHLY,0.99,MINCVAR,0.06328808431049354,0.006043347552834028,0.04710395722587912,63,0.009541484525519176,0.045006785363395245,0.0,0.5435704110842706
0.2600785746422941,0.01772343799742705,0.4811915356808851,0.0003,0.0133650109220846,0.07581520288796016,2.2155429996324805,HUBER,BANDS,0.0,MINVAR,0.07491415637125415,0.007434398518007903,0.07275558987054769,1,0.01132575768642421,0.054242610054463646,0.02,0.6331339520000834
0.1741532775555989,0.015342615070827289,0.4568578220681306,0.0,0.009839780368115593,0.2913020112886979,1.943625694275718,TYLER,MONTHLY,0.0,MINVAR,0.05838325528161654,0.005469093022954153,0.04544165063885125,187,0.008714090386206541,0.04486739895914892,0.0,0.5716530144036155
0.2379204361307941,0.018333598897818867,0.5763221982702628,0.001,0.012360597597241259,0.07257958081201882,2.4022267806264623,TYLER,BANDS,0.0,MINVAR,0.07112021727531308,0.006742625691185346,0.06082790635852865,1,0.010922185124597137,0.05918271206750906,0.05,0.7209141915480731
0.17360887732111535,0.016382769515955936,0.47821011731097623,0.001,0.011371023653792191,0.34147767619466957,2.040859273695363,LW,BANDS,0.99,MINCVAR,0.06297491745005636,0.005996498631948762,0.04451569413340237,22,0.009516601500579905,0.048309794767382425,0.02,0.6091341729948271
0.21596860079167152,0.015711221432759263,0.5138571379088849,0.001,0.011215984412791072,0.07259249142912033,2.1214133750464925,TYLER,MONTHLY,0.0,MINVAR,0.06310275188848667,0.006092436181894422,0.0574266567819421,187,0.009534573467939032,0.05062035158553415,0.0,0.6589406952043221
0.23807439351077408,0.016313234872771514,0.406409919068452,0.001,0.012389030919743655,0.07594360615420877,1.9844844990091424,LW,MONTHLY,0.0,MINVAR,0.07041406712263676,0.007160069413825677,0.07165611253962448,187,0.010494217494311694,0.04681152742653325,0.0,0.5474395882792098
0.16358414580596095,0.01623751850328002,0.48934841812572183,0.0,0.011060830348309346,0.2924858938296604,2.047671426438573,LW,BANDS,0.95,MINCVAR,0.061898883086122757,0.0058569421846621185,0.04477051007542445,9,0.009321176218930699,0.0484846726278851,0.1,0.6178473158050146
0.2600785746422941,0.01772343799742705,0.4811915356808851,0.0003,0.0133650109220846,0.07581520288796016,2.2155429996324805,HUBER,BANDS,0.0,MINVAR,0.07491415637125415,0.007434398518007903,0.07275558987054769,1,0.01132575768642421,0.054242610054463646,0.1,0.6331339520000834
0.23802772863637042,0.01631185023813172,0.40502530848127577,0.0003,0.012383069829148531,0.07581876651842161,1.98146231356543,HUBER,MONTHLY,0.0,MINVAR,0.07041236408138017,0.007167302248778114,0.07171930282173462,187,0.010493412904591342,0.04671334158889882,0.0,0.545624984834386
0.16786108504542974,0.015219272613984326,0.5010493109642845,0.0,0.009862999527739435,0.1407204052685842,2.0271383877008136,TYLER,BANDS,0.0,MINVAR,0.05852899729138073,0.005571310158138586,0.04323798684154934,7,0.008740055040445257,0.04752046587021871,0.05,0.6273990968261796
0.18732236358980867,0.01695681544438971,0.4036277534247416,0.0,0.011418210018114529,0.45897812095792073,1.9160630759616104,LW,BANDS,0.99,MINCVAR,0.0651406185331653,0.006260160414344837,0.050373363433996475,15,0.009834248994041585,0.0444871136211815,0.1,0.513293761637909
0.15737846203020275,0.015759268397127775,0.5226362316333789,0.0,0.010908700460808975,0.2588279538919679,2.088500696792984,LW,BANDS,0.0,MINVAR,0.06006517413305118,0.005676737127509683,0.03942380622350154,16,0.009105334861180342,0.049586788367242486,0.05,0.6562431171325009
0.17704820357747722,0.015647749492230325,0.5163540861339405,0.0,0.010383411056445713,0.12124246701733317,2.0806436042399343,TYLER,BANDS,0.0,MINVAR,0.06029577965792698,0.005675117686632456,0.04636787061276611,3,0.008999917845241182,0.04932852430894424,0.1,0.6492776590720951
0.1597693487980467,0.015836130872658172,0.5084926400607291,0.0,0.010821826115029784,0.17212335842166837,2.066709079011,HUBER,BANDS,0.0,MINVAR,0.060359655080388014,0.005709158595815966,0.04300522247488953,5,0.009148996087119466,0.04888699247092343,0.1,0.639494984123362
0.16612337958161322,0.015761645719403843,0.5139018501035721,0.001,0.011024427676517973,0.22008967649923383,2.087079384613803,LW,BANDS,0.95,MINCVAR,0.061111859840654,0.005749506140665663,0.041554680662108476,20,0.009122232805992971,0.0496000499413242,0.02,0.6559073935915637
0.18226876712359677,0.016141365009986062,0.46269327365382973,0.001,0.01106977481053245,0.3513044923540954,2.0007555076636345,LW,MONTHLY,0.99,MINCVAR,0.06223907231959405,0.005968868776982961,0.047064824625960094,82,0.009378883702719939,0.04699215222667235,0.0,0.5904882610170941
0.1787008059147525,0.016337980035536572,0.4285336365221938,0.0,0.011328192139254276,0.6422848074942623,1.9416231824552197,LW,BANDS,0.99,MINCVAR,0.06321802260095698,0.006074409795399743,0.04664908327142768,31,0.009542507955664794,0.04528560122487223,0.05,0.5483845140535202
0.23802866867904182,0.016311918237951608,0.4050230256251126,0.001,0.012383493508468154,0.07582616561070374,1.9814553791718754,HUBER,MONTHLY,0.0,MINVAR,0.07041221056761597,0.007167258617709199,0.0717193877034357,187,0.010493403404634843,0.04671311867099025,0.0,0.5456198695776596
0.16779029134971038,0.016079610840789762,0.4913838448943128,0.0003,0.010838306268585575,0.284545819056125,2.0515005808286824,LW,BANDS,0.95,MINCVAR,0.061784437623587346,0.00580477334038899,0.04071514014227713,16,0.009239509206318483,0.048554426620053125,0.05,0.622423393124753
0.16029824498250558,0.015862588891644484,0.5643621050984357,0.001,0.011155004850309874,0.16692206803543835,2.1999107265763036,LW,BANDS,0.95,MINCVAR,0.06173404706582129,0.005931623281026633,0.04297250422709394,5,0.009263851773664527,0.05303490886425473,0.1,0.7143086594519757
0.2602066502289064,0.017746958720808,0.4832562973745326,0.001,0.013341369367073579,0.07593304402864966,2.2219374170661563,LW,BANDS,0.0,MINVAR,0.07498919585108826,0.007445473378739481,0.07268721816641516,1,0.0113388527373417,0.054433553236032474,0.02,0.6356878114982227
0.17245329000488074,0.015529866688810352,0.4237796114628038,0.0,0.010841682156748716,0.38643704330474304,1.8958395068087794,HUBER,MONTHLY,0.0,MINVAR,0.05933689048571477,0.0055766786290064865,0.045084797063113934,187,0.008966555317573108,0.04334031650138906,0.0,0.5336851974538476
0.2602066502289064,0.017746958720808,0.4832562973745326,0.0003,0.013341369367073579,0.07593304402864966,2.2219374170661563,LW,BANDS,0.0,MINVAR,0.07498919585108826,0.007445473378739481,0.07268721816641516,1,0.0113388527373417,0.054433553236032474,0.1,0.6356878114982227
0.18899787667086493,0.015624121387439027,0.44214536272046706,0.0003,0.010832742750063991,0.32386323742592293,1.945014378206549,LW,BANDS,0.95,MINCVAR,0.06076134563548069,0.00582091060196283,0.04898853818026692,37,0.009134321672330283,0.045059899311325195,0.02,0.5635764051979513
0.15742799512938413,0.015751032945522162,0.5224258032090804,0.0,0.010906978013116339,0.2582595091049304,2.0880034656917723,HUBER,BANDS,0.0,MINVAR,0.06005842170883488,0.005678064119363346,0.03943394466540335,16,0.009103770487614233,0.04957062130664966,0.05,0.6561114035875898
0.16640740286635408,0.016539158821282294,0.5207162094106944,0.001,0.011514107012440442,0.25946898040576555,2.1403454660650256,LW,BANDS,0.99,MINCVAR,0.06390420780807762,0.005924284441399612,0.041792785040057984,7,0.009681122926595532,0.051470508961157395,0.1,0.6602236550928674
0.19049749481382328,0.015484463704766189,0.42824684692409526,0.0003,0.010838955361070771,0.3537839004969684,1.9141964140791692,LW,MONTHLY,0.95,MINCVAR,0.0602914969481712,0.005803011517819586,0.049565705311991386,156,0.009063257849569937,0.04401419557032994,0.0,0.5472247560417697
0.2600785746422941,0.01772343799742705,0.4811915356808851,0.0003,0.0133650109220846,0.07581520288796016,2.2155429996324805,HUBER,BANDS,0.0,MINVAR,0.07491415637125415,0.007434398518007903,0.07275558987054769,1,0.01132575768642421,0.054242610054463646,0.05,0.6331339520000834
0.4459561793274823,0.03669474288236861,0.21777399255102317,0.0,0.024862117857253736,0.12313451669263466,2.0174223247327463,EW,ANNUAL,0.0,BUYHOLD,0.13334139467556,0.012535218366085612,0.1171151625328326,18,0.020914248738025703,0.047232839996760353,0.0,0.2660104963096582
0.2602066502289064,0.017746958720808,0.4832562973745326,0.001,0.013341369367073579,0.07593304402864966,2.2219374170661563,LW,BANDS,0.0,MINVAR,0.07498919585108826,0.007445473378739481,0.07268721816641516,1,0.0113388527373417,0.054433553236032474,0.05,0.6356878114982227
0.1658784087268636,0.015840098796429048,0.47847090925319197,0.001,0.011022884683915461,0.2072195311151703,2.025464212095294,LW,BANDS,0.95,MINCVAR,0.06167710425252387,0.005796550438543791,0.042407213975973614,12,0.009202815548684129,0.04770525225775092,0.05,0.6114461179936395
0.21597465961582474,0.015711399031819184,0.5138586730333571,0.0003,0.011216393025047731,0.07258177315522799,2.1214249201492565,TYLER,MONTHLY,0.0,MINVAR,0.06310328566746423,0.006092611750263822,0.057428249674134985,187,0.009534656490482817,0.050620722743069946,0.0,0.6589415371158258
0.26007856878651764,0.017723437062612316,0.48119146646555017,0.001,0.013365010493411739,0.07581519946856821,2.215542785147002,HUBER,BANDS,0.0,MINVAR,0.07491415377542747,0.007434398052968314,0.07275559088720673,1,0.011325757216914065,0.05424260362016558,0.02,0.6331338707274594
0.2379204361307941,0.018333598897818867,0.5763221982702628,0.001,0.012360597597241259,0.07257958081201882,2.4022267806264623,TYLER,BANDS,0.0,MINVAR,0.07112021727531308,0.006742625691185346,0.06082790635852865,1,0.010922185124597137,0.05918271206750906,0.02,0.7209141915480731
0.2380738811921461,0.016313167453417578,0.40640979054706533,0.0003,0.012389599197013624,0.07593661150614477,1.9844866151836464,LW,MONTHLY,0.0,MINVAR,0.0704142641604679,0.007159775744332201,0.07165603030974249,187,0.010494231079509121,0.0468115984549234,0.0,0.5474416224488942
0.2602066502289064,0.017746958720808,0.4832562973745326,0.0003,0.013341369367073579,0.07593304402864966,2.2219374170661563,LW,BANDS,0.0,MINVAR,0.07498919585108826,0.007445473378739481,0.07268721816641516,1,0.0113388527373417,0.054433553236032474,0.05,0.6356878114982227
