date,rebalanced,turnover,SPY,IWD,IWF,IWM,EFA,EEM,VWO,TLT,IEF,LQD,HYG,GLD,SLV,VNQ,DBC,USO
2010-04-30,true,1.1699304269559485,-1.966305847026312e-9,-1.8056715971142881e-9,0.09675945143724148,0.012928440629237096,-1.0046637219225806e-8,-2.4192589746295056e-8,-2.238869555896357e-8,0.2140258689354366,0.3000000053526982,0.15790022711571974,0.10040474025863338,0.09288419010663035,-4.092318541211258e-9,-8.707771826710241e-10,0.025097145718326712,-4.1999107573794065e-9
2010-05-28,true,0.12663118694357003,-7.785007906994931e-9,-7.194482958332697e-9,0.04022065687772933,0.04959109954242878,-8.73096213200874e-9,-4.8401956250327735e-9,-5.098984267165977e-9,0.21418718937067763,0.299999884698089,0.16364685104637322,0.10542384793710602,0.09654207306602555,-1.886420106529436e-8,1.5805929342131864e-9,0.030388459984463292,-1.155701256749844e-8
2010-06-30,true,0.026462268899147823,-7.668440565742468e-9,-7.0319464440983956e-9,0.04136337332509667,0.05186005326022572,-8.893289415085252e-9,-4.916984711134217e-9,-5.20632786228614e-9,0.2154452561304727,0.29999988635303376,0.16341304961543401,0.10208414729789367,0.09553738288641836,-1.8820149924914312e-8,2.1479880021940345e-9,0.03029691294732911,-1.139495879518179e-8
2010-07-30,true,0.024548976514427296,-6.807834609265944e-9,-6.312113625748588e-9,0.0409668995136173,0.051577103947735486,-7.880619774570927e-9,-4.461504648015857e-9,-4.695081060020178e-9,0.21403014884179122,0.2999998967205777,0.16382243285763337,0.10552478475608132,0.09676560292411364,-1.732359164889375e-8,2.0164990904588546e-9,0.02731318689356507,-1.0962560103552012e-8
2010-08-31,true,0.0367195351012808,-6.240723453217722e-9,-5.651501023179176e-9,0.041663422009959816,0.05195453658075069,-7.802720905215868e-9,-4.37561901285982e-9,-4.617968756713639e-9,0.208947325145448,0.29999990173930763,0.16585321332491632,0.10508077208030446,0.09788669222546417,-1.66359133279049e-8,2.7933099814261004e-9,0.028614190204344806,-1.0753216703217312e-8
2010-09-30,true,0.029490094859272536,-5.038685733349604e-9,-4.737704778604257e-9,0.04160512068888739,0.051718414322472345,-6.347339506767308e-9,-3.820450575531564e-9,-4.021455976533077e-9,0.20720901689858137,0.29999991520739344,0.16223252774805846,0.11070313105349265,0.09780992106381747,-1.430580183159936e-8,2.3940276418602445e-9,0.028721998316508086,-9.40033991830993e-9
2010-10-29,true,0.020561565708992445,-3.3781820248246284e-9,-3.2240131496490617e-9,0.0425313670669666,0.04894605279246932,-4.5818470067613124e-9,-3.043811402390362e-9,-3.0792533980437935e-9,0.20493663733010092,0.2999999391268,0.16342738383825461,0.11388321313216211,0.09756359864062805,-1.0559435733050233e-8,1.9389774284534864e-9,0.02871184102039168,-7.005949854478557e-9
2010-11-30,true,0.025353204698956,-1.3604248794304658e-9,-1.6919742682359746e-9,0.04356916293604075,0.04420542621399597,-2.8140339959341017e-9,-2.8584416685951277e-9,-2.63240050096592e-9,0.19937952403566733,0.2999999608641861,0.1673540345366949,0.11919571563266922,0.09769976657736673,-7.781682778754595e-9,1.4936948412697988e-9,0.02859643241786683,-5.563915624473947e-9
2010-12-31,true,0.029003947014450773,2.4380949546045314e-8,7.772922263016131e-8,0.04161432959596589,0.04212462275715967,-5.935542021015033e-8,-1.5500308441274518e-8,-3.1457550071197703e-9,0.19454125276304024,0.3000004127780607,0.16987942626539337,0.12197194262677298,0.09872273488239572,-1.2075882868958776e-8,7.173137937643725e-8,0.031145141599883453,5.283294571987431e-8
2011-01-31,true,0.016953279090380493,-4.4040811879881426e-9,-3.980015083387166e-9,0.039850251963843994,0.04293032966690005,-6.10224358512323e-9,-4.068775137251865e-9,-4.045864697778545e-9,0.1942418474726608,0.2999999221391153,0.17173790886420603,0.12071524674736814,0.09638347395890542,-1.2879848923539113e-8,2.833805921347157e-9,0.034141060114200775,-8.261313287710549e-9
2011-02-28,true,0.022583004221328314,-4.199209683299472e-9,-3.623904809312171e-9,0.04207984370663923,0.04048356142917771,-5.770807334708239e-9,-3.6415063276687488e-9,-3.6284556175686792e-9,0.19474637847739723,0.29999992910793843,0.17288464907189144,0.12007767587312343,0.09692887660547497,-1.1326472682222147e-8,2.4365425718542792e-9,0.0327991222717906,-6.771587895354308e-9
2011-03-31,true,0.012773625671226507,-5.436172023697516e-9,-4.367052165212485e-9,0.04254230098445644,0.03731177467737938,-7.132478393382372e-9,-3.784101916343571e-9,-3.952492139306396e-9,0.1933691411426695,0.2999999162707132,0.173717571339231,0.12104315850033942,0.10027108820469655,-1.2617898836414815e-8,2.7567616181201275e-9,0.03174509113645603,-7.698971318677665e-9
2011-04-29,true,0.01288081290071009,-6.011723163516991e-9,-4.389340118628603e-9,0.04261991861088778,0.03597803289066068,-8.066516460226309e-9,-3.942734935490435e-9,-4.134384944608178e-9,0.19103326032548368,0.29999991293949824,0.17528424521352445,0.12067191022811463,0.10254879836722458,-1.2780549217800663e-8,3.3955825175130265e-9,0.03186396533199963,-7.951954781674594e-9
2011-05-31,true,0.019697101606044876,-1.2207320940850484e-8,-8.088807627827326e-9,0.042586401952130384,0.034137869626902274,-1.5740001056271563e-8,-6.801395569767922e-9,-7.4335208165989176e-9,0.1891641412228233,0.2999998418430777,0.1774543978904237,0.12017232819726224,0.10618395806817428,-2.1436586536290184e-8,6.083546986343522e-9,0.03030114035798375,-1.3482640520518004e-8
