date,rebalanced,turnover,SPY,IWD,IWF,IWM,EFA,EEM,VWO,TLT,IEF,LQD,HYG,GLD,SLV,VNQ,DBC,USO
2010-04-30,true,1.1178596897415298,0.047239386251288575,6.711421936700781e-10,0.08576566366189706,3.1718465916636124e-10,3.741307806588565e-10,-2.1690041793977494e-10,-3.3513910929787706e-11,0.08598582254632456,0.29999999993559956,0.22298447978604818,0.17881593587650702,0.05850752008653462,1.7868688056955334e-10,-1.171721074823819e-10,0.020701191777628105,1.0603323454887984e-10
2010-05-28,true,0.028190762732409596,0.0475795602928113,6.69659416994532e-10,0.08373680604189668,3.129450387777291e-10,3.536876520050048e-10,-2.2506752715730236e-10,-2.7014224406896985e-11,0.09101790304147346,0.2999999999373764,0.22362593561720476,0.17196063422222346,0.06163980487617582,1.8737947553599387e-10,-1.324266815448809e-10,0.020439355920381055,1.0493217971366635e-10
2010-06-30,true,0.032529464628517676,0.048116711159663726,0.0002094449517688694,0.08629190976891947,4.3286050460132104e-10,4.30886523993232e-10,-2.5223934663012615e-10,-3.300890758717803e-11,0.09681617324621625,0.3000000000918353,0.22101269495448805,0.16527313162012552,0.062194841051773066,1.725806070553618e-10,-1.0889471678956467e-10,0.02008509355702261,1.0811076699109407e-10
2010-07-30,true,0.036587069494777615,0.04712329508105501,0.003883945998538063,0.08058094833082456,4.1886056011967954e-10,4.3914367621600847e-10,-2.3790346237959403e-10,-1.2489677613965095e-11,0.0945635249854988,0.30000000010498085,0.2219838710473606,0.1727760124301313,0.06462686749483351,1.7227043059189288e-10,-1.0060422130224224e-10,0.01446153488314875,9.738985120888177e-11
2010-08-31,true,0.0478034424627989,0.04943628129579557,7.000748604390453e-10,0.08701537964988981,2.3588276529897324e-10,2.964232316812768e-10,-2.020203276004706e-10,6.480377087571046e-12,0.08843647342832603,0.29999999996288756,0.22262329126716263,0.17255153138149187,0.06438390778564342,2.0843320680392384e-10,-1.3939210207075202e-10,0.015553135226927505,7.729381115700595e-11
2010-09-30,true,0.04232096760495894,0.04846699406356243,7.005701887756996e-10,0.08644153945778178,2.1005922658133323e-10,2.671665660996285e-10,-2.039178387127285e-10,1.4076465347184017e-11,0.07965702241045453,0.299999999988241,0.22378374271863852,0.1810113297099597,0.062226050578400915,2.0463926592656472e-10,-1.4789509650304313e-10,0.018413321131104464,7.602818217081381e-11
2010-10-29,true,0.031958015563653734,0.04479308371683408,7.208009489432655e-10,0.08638577776458442,1.9237505888022084e-10,2.4892218751734306e-10,-2.031511985040959e-10,2.4539456062084677e-11,0.07209747801310659,0.29999999999785276,0.22986750917916016,0.18912861150708127,0.05872118725616091,1.894401953802471e-10,-1.509669474376272e-10,0.019006352640572273,7.61942925380165e-11
2010-11-30,true,0.028589400207718864,0.04167501842785914,7.218695563503007e-10,0.08685176176259189,1.8041433809676355e-10,2.229776496205231e-10,-1.9427996904265357e-10,2.009673802233642e-11,0.06651186073647364,0.30000000002171767,0.23473789546319462,0.19516561917734446,0.05599880840856162,1.7970302489939767e-10,-1.6441810833458598e-10,0.01905903613353354,7.228060877413027e-11
2010-12-31,true,0.04610578783932519,0.0402022415312895,7.051217036858112e-10,0.08274086347958699,1.7721026229666663e-10,1.960006351877245e-10,-2.0207503424200136e-10,8.702658164958588e-12,0.054895996302443205,0.3000000000605477,0.2414991653275224,0.20425525784623344,0.05716336676086125,1.6727869395778884e-10,-1.7266570666855513e-10,0.019243108910232426,6.803332341181332e-11
2011-01-31,true,0.012851851876053035,0.04112696120812193,7.212050975380641e-10,0.08154188177080912,1.6298925496470303e-10,1.8601913897704155e-10,-2.0169000880212317e-10,4.997521864713332e-12,0.05134403258338797,0.3000000000788625,0.2405024743930574,0.20689413292956021,0.05561238823066145,1.589779366157254e-10,-1.8052250490185844e-10,0.022978129061913873,5.868895529633371e-11
2011-02-28,true,0.021476785371829798,0.03833464360247914,7.044518933638611e-10,0.08306336876211322,1.3560500081904828e-10,1.542413651685829e-10,-2.2453818414231957e-10,-2.2066422111772512e-11,0.04919871604022755,0.30000000015144895,0.24352050814431553,0.2085830374461694,0.05607210241597622,1.3576317600781117e-10,-1.9828618831138642e-10,0.02122762385889236,5.870965286630024e-11
2011-03-31,true,0.01229073349013954,0.03685156322133964,7.046022708601893e-10,0.08398707939726727,1.2293342243103118e-10,1.2394009673716384e-10,-2.2181024102763842e-10,-2.453120255769265e-11,0.04589882599973749,0.3000000001682841,0.2449405097572919,0.21062574232719544,0.05752361341211684,1.3346178664126736e-10,-2.005438933970147e-10,0.020172666178881336,6.229274258042702e-11
2011-04-29,true,0.019460660435664297,0.035592126130484215,7.159479984097701e-10,0.08392013900874594,1.1696811069454455e-10,1.2203634198210063e-10,-2.31057287684597e-10,-3.757219393874833e-11,0.04026117950234298,0.30000000018397066,0.2489165632907655,0.21103198468751105,0.061650116704681124,1.2948871917361115e-10,-2.077618868292667e-10,0.01862789098937338,5.832400202466315e-11
2011-05-31,true,0.019018379429428543,0.03612836070480191,7.329587803726551e-10,0.08049453028281783,9.526652943097924e-11,1.1796698719001094e-10,-2.312048727754886e-10,-5.0591625765826556e-11,0.04011979727301376,0.3000000002022207,0.24913121771217847,0.21251696162168962,0.06561813565765238,1.1005144137741906e-10,-2.106436861263353e-10,0.015990997092768078,5.2253471018066433e-11
2011-06-30,true,0.021256162000442672,0.03658401948581616,7.475428471175213e-10,0.07690700980224617,9.126297741339294e-11,1.111705864653583e-10,-2.1198186732374166e-10,-2.1165435252145293e-11,0.038290511648640335,0.3000000001714932,0.2533012153662822,0.20863981681636257,0.06765890860538075,1.1102715845650977e-10,-1.9538851072924306e-10,0.018618518575452513,5.3458286630202046e-11
2011-07-29,true,0.027345054422720328,0.03869298172375448,7.534377728450232e-10,0.0708805651139312,7.069004262513297e-11,9.217125670463956e-11,-2.2207281624381747e-10,-2.0185982070607514e-11,0.03164936207176165,0.3000000001892625,0.2566073196501965,0.21358558532836927,0.07128743301425342,1.068710291352738e-10,-1.9283663222058472e-10,0.017296753426439222,4.907325940626659e-11
2011-08-31,true,0.049323851303681804,0.03640842585272245,7.687340616054069e-10,0.06977477428433176,4.823306750676224e-11,7.807006279605058e-11,-2.1078325798173288e-10,-1.015532123679264e-11,0.03024592692688824,0.3000000001825942,0.25943452835957437,0.21210115527701903,0.07282381831612467,1.2428547324262506e-10,-1.8178104515767202e-10,0.01921137129175934,4.381617359046385e-11
2011-09-30,true,0.030486382178852574,0.03864499910718518,7.933782635425052e-10,0.06603016068828141,4.8099775448997546e-11,9.397847598078567e-11,-1.7413156564764203e-10,2.6077986278514587e-11,0.02738579672558721,0.30000000010491834,0.26712811058120284,0.21419698072428278,0.06613679427990166,1.3669817553151782e-10,-1.5238549680051377e-10,0.020477158117003683,5.0728688007668185e-11
2011-10-31,true,0.04323637831971397,0.041940660588371585,8.010907070610133e-10,0.06357772604474402,2.5926979757118688e-11,1.0040972503561508e-10,-1.7306314199680575e-10,2.740308595164912e-11,0.030372709260142895,0.3000000001085681,0.26646596568993053,0.21305267573900435,0.06349082753916316,1.3573248060474103e-10,-1.520246749926335e-10,0.021099435362607673,5.028394856956796e-11
2011-11-30,true,0.03557657884600622,0.044569948774770385,8.103640240277187e-10,0.06118403120989911,6.61614560721611e-12,9.276230677364357e-11,-1.70179033471765e-10,4.3068016204141226e-11,0.03750480472739566,0.3000000000876569,0.2647440367838432,0.2080399027694692,0.05911981108682168,1.3453852726424995e-10,-1.2959624482088362e-10,0.024837464847861722,6.59717401875363e-11
