date,rebalanced,turnover,SPY,IWD,IWF,IWM,EFA,EEM,VWO,TLT,IEF,LQD,HYG,GLD,SLV,VNQ,DBC,USO
2010-04-30,true,1.1739489664111868,-1.9663056934313686e-9,-1.8056714888675429e-9,0.09675945143120113,0.012928440632008084,-1.0046637184834769e-8,-2.4192589771426606e-8,-2.2388695637939395e-8,0.21402586893679434,0.30000000535269855,0.15790022711383442,0.10040474026056616,0.09288419010600776,-4.092318481533596e-9,-8.707771763120208e-10,0.02509714572081375,-4.199910754767846e-9
2010-05-28,true,6.622822901626363e-8,-2.733101541679501e-9,-2.59783439936731e-9,0.0967594482408992,0.012928436133269973,-6.441670399604755e-9,-9.297728558997156e-9,-9.412569940674634e-9,0.21402586483207836,0.3000000012396279,0.15790022301495477,0.10040473678149349,0.09288418615922221,-3.4534669336212965e-9,-1.1705764721769492e-9,0.02509714190522483,-3.192398511753207e-9
2010-06-30,true,3.3362839089328734e-8,-2.2829344536192484e-9,-2.169094960018105e-9,0.09675944655191515,0.012928433588187871,-3.955115565452446e-9,-3.763222119220129e-9,-4.115591919203028e-9,0.21402586250046338,0.29999999959463086,0.15790022068802273,0.10040473494076092,0.09288418394699965,-2.4272321093302982e-9,-8.066057529412349e-10,0.025097139812678925,-2.0998220163199696e-9
2010-07-30,true,1.8342219915021155e-8,-1.6297321691515801e-9,-1.5449798846506839e-9,0.09675944572165204,0.012928432015400325,-2.377462740055439e-9,-1.6372238662645193e-9,-1.9034555787926676e-9,0.21402586107335242,0.29999999910080277,0.157900219271926,0.10040473399314395,0.09288418265206896,-1.578965121401399e-9,-4.681346303926745e-10,0.025097138623296877,-1.309461140429588e-9
2010-08-31,true,1.0254251861678302e-8,-1.0937434760525353e-9,-1.0314773063964256e-9,0.09675944525093932,0.01292843107739993,-1.4203800124050339e-9,-7.753807261867641e-10,-9.41181935884816e-10,0.21402586023871054,0.29999999903531405,0.1579002184541422,0.10040473343849077,0.09288418189879391,-9.936427306948446e-10,-2.726863917037967e-10,0.025097137930259913,-7.94263399941486e-10
2010-09-30,true,6.255628455352121e-6,-2.406969221614504e-7,-2.8215127575168e-7,0.0967589657423598,0.0129277258087559,-2.816940737192177e-7,-3.6906345704439987e-7,-3.6003866361446857e-7,0.21402678780914447,0.3000004999415625,0.15790074621432454,0.10040490429887522,0.09288485194569863,1.915860409959132e-7,-3.564194447629325e-7,0.025097276208405454,-5.911452480048258e-8
2010-10-29,true,5.555787353053387e-6,-4.297939476313621e-7,-4.921387782084785e-7,0.09675833605654748,0.012926841888242595,-4.916763767920455e-7,-5.740527501231412e-7,-5.736985384644623e-7,0.21402776601245802,0.30000085006837324,0.15790126474694235,0.10040501537695265,0.09288553211060815,2.6368218184245104e-7,-5.245548906333466e-7,0.02509734390358412,-1.2754705889238033e-7
2010-11-30,true,6.346869700280479e-6,-6.124425155483322e-7,-6.931159600107483e-7,0.09675752215260802,0.012925717024677054,-6.969799720005629e-7,-7.718679028307683e-7,-7.786640403163528e-7,0.21402896166080185,0.30000119025375105,0.1579018722985368,0.10040511321476782,0.09288636069815437,3.328163791912382e-7,-6.869219862223015e-7,0.025097378287113146,-2.082437552472355e-7
2010-12-31,true,6.602124242075143e-6,-7.713678934087555e-7,-8.656999106905974e-7,0.09675656952112872,0.012924416808245569,-8.739185561034979e-7,-9.318348053585721e-7,-9.473039881067695e-7,0.21403028521858294,0.300001480104056,0.1579025251638228,0.10040518574146004,0.09288727450040826,3.8121948022079236e-7,-8.147267263051972e-7,0.025097370339411378,-2.83707462563177e-7
2011-01-31,true,4.262740411727396e-6,-7.662178504034588e-7,-8.466813555368581e-7,0.09675578444386954,0.012923374751599943,-8.575470762429994e-7,-8.479763177391131e-7,-8.768698492288448e-7,0.2140311618172957,0.3000014249798593,0.1579029044913892,0.10040513924861866,0.09288785405911136,3.004035949443319e-7,-7.133862508703406e-7,0.025097262525787638,-2.9740926023350605e-7
